0.91634004	0.11675637
0.91855027	0.11661885
0.92084159	0.11648158
0.92318313	0.11641804
0.92556232	0.11645762
0.92798751	0.11657470
0.93047468	0.11673209
0.93303239	0.11690018
0.93565375	0.11709563
0.93832149	0.11736162
0.94103029	0.11770385
0.94379276	0.11809196
0.94662640	0.11847879
0.94955568	0.11879854
0.95258743	0.11903553
0.95567149	0.11930631
0.95878242	0.11967563
0.96193095	0.12011101
0.96512306	0.12059373
0.96836007	0.12111786
0.97164890	0.12166574
0.97498547	0.12223915
0.97836965	0.12284008
0.98181113	0.12343702
0.98529046	0.12407599
0.98874896	0.12490212
0.99220339	0.12586323
0.99570534	0.12683484
0.99925076	0.12781774
1.00283739	0.12881682
1.00645981	0.12983980
1.01012166	0.13087487
1.01382781	0.13190525
1.01756798	0.13295543
1.02131846	0.13407625
1.02507947	0.13526371
1.02886161	0.13648733
1.03267645	0.13771767
1.03653811	0.13891442
1.04045068	0.14005675
1.04441849	0.14113889
1.04841567	0.14221456
1.05242038	0.14333769
1.05642746	0.14451101
1.06043913	0.14573064
1.06446830	0.14696020
1.06847516	0.14829072
1.07239204	0.14988590
1.07632842	0.15147209
1.08031350	0.15296971
1.08425415	0.15460819
1.08814154	0.15640310
1.09201160	0.15826119
1.09595657	0.15995097
1.10000003	0.16140458
1.10395210	0.16309273
1.10776018	0.16513983
1.11157283	0.16717616
1.11542861	0.16909659
1.11928270	0.17101092
1.12308263	0.17304158
1.12687894	0.17506503
1.13073438	0.17691535
1.13456645	0.17879147
1.13835075	0.18075722
1.14208000	0.18281822
1.14571489	0.18507455
1.14922140	0.18760253
1.15269768	0.19015296
1.15621992	0.19253356
1.15981825	0.19466581
1.16337776	0.19683206
1.16680803	0.19924790
1.17024726	0.20156908
1.17377619	0.20359254
1.17728142	0.20559073
1.18070657	0.20770288
1.18403568	0.20996622
1.18737281	0.21211481
1.19071474	0.21415251
1.19396021	0.21633035
1.19704287	0.21880607
1.20011961	0.22118436
1.20332167	0.22313962
1.20653195	0.22495712
1.20964492	0.22689270
1.21264203	0.22899443
1.21555380	0.23117682
1.21837561	0.23345162
1.22117917	0.23563534
1.22398894	0.23766217
1.22673817	0.23969784
1.22938105	0.24185211
1.23194678	0.24404539
1.23451715	0.24607370
1.23710140	0.24791347
1.23965510	0.24966752
1.24214273	0.25142112
1.24454823	0.25321347
1.24689012	0.25499648
1.24918612	0.25671900
1.25142939	0.25839670
1.25361641	0.26003941
1.25575013	0.26162926
1.25784404	0.26313792
1.25989967	0.26455544
1.26190005	0.26591900
1.26383462	0.26725809
1.26569229	0.26859314
1.26747197	0.26992611
1.26917827	0.27124522
1.27082417	0.27251309
1.27242254	0.27369436
1.27398357	0.27476653
1.27550289	0.27573638
1.27696696	0.27663323
1.27836642	0.27748264
1.27969235	0.27830215
