0.409490334	0.147310325
0.405975395	0.156085379
0.398945518	0.150788224
0.391915641	0.147248551
0.381370826	0.141939041
0.37258348	0.13839319
0.360281195	0.133077503
0.34973638	0.129525475
0.337434095	0.12596727
0.326889279	0.122415242
0.312829525	0.118850859
0.295254833	0.113516639
0.282952548	0.109958434
0.268892794	0.108151532
0.25483304	0.10458715
0.239015817	0.101016589
0.224956063	0.097452206
0.20913884	0.093881646
0.191564148	0.09206239
0.172231986	0.088479474
0.158172232	0.084915092
0.133567663	0.079556162
0.11599297	0.075979424
0.105448155	0.074184878
0.094903339	0.07063285
0.084358524	0.067080822
0.075571178	0.063534971
0.063268893	0.058219284
0.054481547	0.054673434
0.043936731	0.051121406
0.038664323	0.04758791
0.031634446	0.044048237
0.026362039	0.040514741
0.0228471	0.036987423
0.017574692	0.033453927
0.014059754	0.029926609
0.010544815	0.02639929
0.007029877	0.02111449
0.003514938	0.017587172
0.001757469	0.012308549
0	0.007029927
0	0
0.003514938	-0.007017572
0.007029877	-0.012277662
0.014059754	-0.017525398
0.021089631	-0.019258169
0.029876977	-0.020984764
0.038664323	-0.020953877
0.0456942	-0.020929167
0.054481547	-0.02089828
0.063268893	-0.020867393
0.072056239	-0.019079024
0.080843585	-0.017290655
0.087873462	-0.015508463
0.096660808	-0.011962613
0.105448155	-0.010174244
0.114235501	-0.008385875
0.121265378	-0.006603683
0.128295255	-0.00306401
0.13884007	0.000488018
0.147627417	0.004033868
0.156414763	0.005822237
0.166959578	0.011131747
0.179261863	0.016447434
0.189806678	0.021756944
0.203866432	0.027078809
0.212653779	0.030624659
0.223198594	0.035934169
0.23198594	0.041237501
0.242530756	0.046547011
0.253075571	0.053614003
0.265377856	0.05892969
0.274165202	0.064233022
0.284710018	0.069542532
0.293497364	0.074845864
0.30228471	0.078391715
0.311072056	0.083695047
0.319859402	0.090755861
0.328646749	0.096059193
0.337434095	0.103120008
0.34973638	0.110193176
0.363796134	0.119030004
0.377855888	0.127866833
0.388400703	0.134933824
0.39543058	0.138473497
0.402460457	0.14201317
