eval,score,cl,cd
285,0.2440326196920608,-1.39871,0.01268
286,0.24347323187517367,-1.39901,0.012704
287,0.24226994322098533,-1.39783,0.012728
288,0.08014607233713761,-1.13606,0.014406
289,0.24283539031116758,-1.39761,0.012705
290,0.22947511071882776,-1.39637,0.013151
291,0.24323989603149382,-1.39332,0.012626
292,0.23406782313304275,-1.39576,0.012982
293,0.2456977649381928,-1.39408,0.012552
294,0.24134198087417286,-1.39834,0.012768
295,0.23120924404934945,-1.37505,0.012768
296,0.21702342077873976,-1.35513,0.01296
297,0.24635628492833217,-1.39414,0.01253
298,0.05421837071490154,-1.07336,0.014359
299,0.24121161883703685,-1.39771,0.012763
300,0.2444094372958147,-1.39766,0.012651
