eval,score,cl,cd
139,0.23808090713720298,-1.16826,0.011361
140,0.24796020979458022,-1.15932,0.010989
141,0.24684013759100093,-1.16781,0.011141
142,0.2205120205327315,-1.15267,0.01156
143,0.22465133767096668,-1.18377,0.011916
144,0.26310688810501975,-1.22726,0.011618
145,0.24383451581085314,-1.15629,0.011045
146,0.11854916604905597,-1.03946,0.012381
147,0.2632376924185945,-1.22843,0.011632
148,0.24726980184753655,-1.15729,0.010976
149,0.22107692093684223,-1.14748,0.01147
150,0.2679299607792717,-1.23451,0.011607
151,0.249613501159194,-1.16036,0.010964
152,0.249426075281184,-1.19116,0.011421
153,0.24764156498982903,-1.1592,0.010995
154,0.2420903407989471,-1.15932,0.011132
155,0.2636910702470639,-1.22748,0.011607
156,0.2726839378433975,-1.24396,0.01163
157,0.26371959920594756,-1.22814,0.011616
158,0.2392770783046368,-1.16507,0.011285
159,0.2511067915262243,-1.16413,0.010983
160,0.25109378019639883,-1.16016,0.010925
161,0.24878813036666864,-1.15974,0.010975
162,0.24893930962655114,-1.19328,0.011464
163,0.1503158915141916,-1.03176,0.011494
164,0.30826074055070396,-1.31685,0.011834
165,0.24691327993214857,-1.22035,0.011911
166,0.24714155818360733,-1.15769,0.010985
167,0.26679334295875506,-1.22997,0.011568
168,0.2635382480745598,-1.22852,0.011626
169,0.2483347851484467,-1.166,0.011078
170,0.2713061639826473,-1.24433,0.011669
171,0.26310433832545704,-1.22746,0.011621
172,0.2768474080069584,-1.2429,0.011513
173,0.21187826501161888,-1.15503,0.011805
174,0.3126724912291651,-1.30034,0.011484
175,0.33790574815727764,-1.35097,0.011613
176,0.31382319339774634,-1.29476,0.011374
177,0.2633404274168123,-1.22826,0.011627
178,0.3101124007272821,-1.29412,0.011455
179,0.2363172951061478,-1.21612,0.012107
180,0.2558876422164994,-1.24456,0.012048
181,0.3156091493902073,-1.29779,0.011375
182,0.2588537377533965,-1.23954,0.011902
183,0.2792894524131335,-1.28623,0.01209
184,0.2657409656945561,-1.23476,0.011664
185,0.34289130638818066,-1.34467,0.011399
186,0.288331556217255,-1.2388,0.011173
187,0.31279087429743163,-1.3181,0.011742
188,0.2650378632001107,-1.24258,0.011796
189,0.3106404877189431,-1.29874,0.01151
190,0.30496471875251213,-1.29736,0.011628
191,0.3286349887488685,-1.32409,0.011444
192,0.2724334911018837,-1.24654,0.011674
193,0.3173094517354923,-1.32573,0.011744
194,0.2810614777887154,-1.28665,0.012053
195,0.29676433879642766,-1.25156,0.011155
196,0.28692535277839415,-1.21693,0.010886
197,0.30552038280575516,-1.29869,0.011634
198,0.2819793735911245,-1.28613,0.012023
199,0.30962079794553454,-1.30161,0.011577
200,0.3162417882140286,-1.29598,0.011333
201,0.3267073507293736,-1.32348,0.011482
202,0.29445773551936594,-1.2847,0.011698
203,0.32227735872097096,-1.31518,0.011468
204,0.3289912435821552,-1.36859,0.012089
205,0.3274244164509458,-1.32358,0.011466
206,0.30388101118793803,-1.29849,0.011671
207,0.30900459603782526,-1.29875,0.01155
208,0.3454011233743439,-1.35918,0.011551
209,0.3429722424791499,-1.3446,0.011396
210,0.30406696962467716,-1.29308,0.011587
211,0.34864381875339623,-1.38076,0.011789
212,0.31727424862541653,-1.29565,0.011303
213,0.3084760276624722,-1.29127,0.011453
214,0.22594571572190514,-1.12281,0.010989
215,0.3107608630925029,-1.30105,0.011541
216,0.34487502868797615,-1.33911,0.011269
217,0.36117303341179197,-1.38983,0.011617
218,0.3504167975763096,-1.34762,0.011259
219,0.3505506439232215,-1.35322,0.011338
220,0.3345025595268673,-1.32749,0.011351
221,0.331112512667273,-1.32922,0.011459
222,0.31776784371245714,-1.27271,0.010954
223,0.33945652347535443,-1.35007,0.011562
224,0.3422786170274179,-1.34733,0.011453
225,0.3485809718112132,-1.38086,0.011792
226,0.3526104434467066,-1.34942,0.011232
227,0.357920477437077,-1.38641,0.011646
228,0.34547832796668554,-1.3557,0.011498
229,0.35662409931082306,-1.38603,0.011672
230,0.3393220094033169,-1.34903,0.01155
231,0.3488443755321398,-1.3734,0.011676
232,0.3540366289588738,-1.37745,0.011609
233,0.33269066628538585,-1.36819,0.011993
234,0.357036210152677,-1.38719,0.011679
235,0.32377361503076074,-1.31099,0.01137
236,0.3200012332277558,-1.32645,0.011689
